Country,Year,Month,State/Ut Name,Type Of Supply,"E-Way Suppliers (UOM:Number), Scaling Factor:1","E-Way Bills (UOM:Number), Scaling Factor:1","Assessable Value (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Calendar Year (Jan - Dec), 2020","April, 2020",UTTARAKHAND,Inter State Inward Supplies,5369,56024,2997.1962288209997
India,"Calendar Year (Jan - Dec), 2020","April, 2020",UTTARAKHAND,Inter State Outward Supplies,2236,56679,4153.741162304
India,"Calendar Year (Jan - Dec), 2020","April, 2020",UTTARAKHAND,Intra State Supplies,3666,80391,1898.226651138
India,"Calendar Year (Jan - Dec), 2020","April, 2020",WEST BENGAL,Inter State Inward Supplies,8889,69753,9534.710764214999
India,"Calendar Year (Jan - Dec), 2020","April, 2020",WEST BENGAL,Inter State Outward Supplies,5058,82441,7759.678923847
India,"Calendar Year (Jan - Dec), 2020","April, 2020",WEST BENGAL,Intra State Supplies,7810,305480,9013.535355772001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ANDAMAN AND NICOBAR,INTRA STATE SUPPLIES,8,273,10.012131081
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ANDAMAN AND NICOBAR,Inter State Inward Supplies,739,5868,227.384254925
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ANDAMAN AND NICOBAR,Inter State Outward Supplies,66,163,25.729133703
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ANDHRA PRADESH,INTRA STATE SUPPLIES,31240,969860,17769.114655487
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ANDHRA PRADESH,Inter State Inward Supplies,55426,559814,20638.405067551997
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ANDHRA PRADESH,Inter State Outward Supplies,18396,310103,21700.907436446
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ARUNACHAL PRADESH,INTRA STATE SUPPLIES,123,2570,47.640050089999995
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ARUNACHAL PRADESH,Inter State Inward Supplies,2338,20687,401.329282181
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ARUNACHAL PRADESH,Inter State Outward Supplies,158,984,51.830341901
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ASSAM,INTRA STATE SUPPLIES,10084,301931,5515.442981425
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ASSAM,Inter State Inward Supplies,21531,213139,6725.810843362
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ASSAM,Inter State Outward Supplies,8154,125549,3956.3392706209997
India,"Calendar Year (Jan - Dec), 2020","March, 2020",BIHAR,INTRA STATE SUPPLIES,6173,271213,5612.117051351001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",BIHAR,Inter State Inward Supplies,45033,443787,10148.210474276
India,"Calendar Year (Jan - Dec), 2020","March, 2020",BIHAR,Inter State Outward Supplies,5463,48581,1711.163649176
India,"Calendar Year (Jan - Dec), 2020","March, 2020",CHANDIGARH,INTRA STATE SUPPLIES,1995,17730,290.957189173
India,"Calendar Year (Jan - Dec), 2020","March, 2020",CHANDIGARH,Inter State Inward Supplies,7168,77603,1677.849982685
India,"Calendar Year (Jan - Dec), 2020","March, 2020",CHANDIGARH,Inter State Outward Supplies,4428,55331,1037.15996653
India,"Calendar Year (Jan - Dec), 2020","March, 2020",CHHATTISGARH,INTRA STATE SUPPLIES,4449,122403,3411.703922272
India,"Calendar Year (Jan - Dec), 2020","March, 2020",CHHATTISGARH,Inter State Inward Supplies,18919,267190,9549.396390561
India,"Calendar Year (Jan - Dec), 2020","March, 2020",CHHATTISGARH,Inter State Outward Supplies,6554,115167,8820.453127475
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DADRA AND NAGAR HAVELI,INTRA STATE SUPPLIES,1251,44280,1532.5414587770001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DADRA AND NAGAR HAVELI,Inter State Inward Supplies,2675,82429,5008.531821494999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DADRA AND NAGAR HAVELI,Inter State Outward Supplies,1920,173354,6374.179204501999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DAMAN AND DIU,INTRA STATE SUPPLIES,1023,26395,666.3897176529999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DAMAN AND DIU,Inter State Inward Supplies,2038,54504,2321.356587455
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DAMAN AND DIU,Inter State Outward Supplies,1631,134730,3081.9266696279997
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DELHI,INTRA STATE SUPPLIES,50610,570530,21561.229236114003
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DELHI,Inter State Inward Supplies,95496,998896,29391.279122172997
India,"Calendar Year (Jan - Dec), 2020","March, 2020",DELHI,Inter State Outward Supplies,105160,1054087,26183.503726723
India,"Calendar Year (Jan - Dec), 2020","March, 2020",GOA,INTRA STATE SUPPLIES,1461,48375,713.114393176
India,"Calendar Year (Jan - Dec), 2020","March, 2020",GOA,Inter State Inward Supplies,5664,69761,2595.896381821
India,"Calendar Year (Jan - Dec), 2020","March, 2020",GOA,Inter State Outward Supplies,1347,37300,2706.156582677
India,"Calendar Year (Jan - Dec), 2020","March, 2020",GUJARAT,INTRA STATE SUPPLIES,109942,2306678,60649.892027719
India,"Calendar Year (Jan - Dec), 2020","March, 2020",GUJARAT,Inter State Inward Supplies,101907,1001887,45885.897261452
India,"Calendar Year (Jan - Dec), 2020","March, 2020",GUJARAT,Inter State Outward Supplies,112067,2804237,66543.880113065
India,"Calendar Year (Jan - Dec), 2020","March, 2020",HARYANA,INTRA STATE SUPPLIES,57525,1681254,29423.202817934998
India,"Calendar Year (Jan - Dec), 2020","March, 2020",HARYANA,Inter State Inward Supplies,78644,1195500,39498.274108733
India,"Calendar Year (Jan - Dec), 2020","March, 2020",HARYANA,Inter State Outward Supplies,49742,1709702,41546.695233424
India,"Calendar Year (Jan - Dec), 2020","March, 2020",HIMACHAL PRADESH,INTRA STATE SUPPLIES,6878,163766,3172.5974157580004
India,"Calendar Year (Jan - Dec), 2020","March, 2020",HIMACHAL PRADESH,Inter State Inward Supplies,17006,194898,5962.654543153
India,"Calendar Year (Jan - Dec), 2020","March, 2020",HIMACHAL PRADESH,Inter State Outward Supplies,4486,168840,7350.643869379
India,"Calendar Year (Jan - Dec), 2020","March, 2020",JAMMU AND KASHMIR,INTRA STATE SUPPLIES,3478,89324,1710.980872111
India,"Calendar Year (Jan - Dec), 2020","March, 2020",JAMMU AND KASHMIR,Inter State Inward Supplies,15026,132058,3738.8580186739996
India,"Calendar Year (Jan - Dec), 2020","March, 2020",JAMMU AND KASHMIR,Inter State Outward Supplies,1722,21281,1317.3273534290001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",JHARKHAND,INTRA STATE SUPPLIES,7643,256926,6029.676914056
India,"Calendar Year (Jan - Dec), 2020","March, 2020",JHARKHAND,Inter State Inward Supplies,20381,238348,7741.569248732001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",JHARKHAND,Inter State Outward Supplies,6351,145542,8071.900159877
India,"Calendar Year (Jan - Dec), 2020","March, 2020",KARNATAKA,INTRA STATE SUPPLIES,81608,2493746,43077.649398503
India,"Calendar Year (Jan - Dec), 2020","March, 2020",KARNATAKA,Inter State Inward Supplies,88074,1197855,37519.400516449
India,"Calendar Year (Jan - Dec), 2020","March, 2020",KARNATAKA,Inter State Outward Supplies,38840,1011172,35033.970579944
India,"Calendar Year (Jan - Dec), 2020","March, 2020",KERALA,INTRA STATE SUPPLIES,31921,851207,12072.309905532
India,"Calendar Year (Jan - Dec), 2020","March, 2020",KERALA,Inter State Inward Supplies,41495,468387,10889.449659159
India,"Calendar Year (Jan - Dec), 2020","March, 2020",KERALA,Inter State Outward Supplies,11965,122357,5481.7305898330005
India,"Calendar Year (Jan - Dec), 2020","March, 2020",LADAKH,INTRA STATE SUPPLIES,5,25,0.861817019
India,"Calendar Year (Jan - Dec), 2020","March, 2020",LADAKH,Inter State Inward Supplies,62,290,8.050315265
India,"Calendar Year (Jan - Dec), 2020","March, 2020",LADAKH,Inter State Outward Supplies,3,3,0.2177703
India,"Calendar Year (Jan - Dec), 2020","March, 2020",LAKSHADWEEP,INTRA STATE SUPPLIES,1,1,0.0323
India,"Calendar Year (Jan - Dec), 2020","March, 2020",LAKSHADWEEP,Inter State Inward Supplies,38,351,8.068018603
India,"Calendar Year (Jan - Dec), 2020","March, 2020",LAKSHADWEEP,Inter State Outward Supplies,2,2,0.3270187
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MADHYA PRADESH,INTRA STATE SUPPLIES,13848,271510,5856.172738115
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MADHYA PRADESH,Inter State Inward Supplies,56124,582123,16380.831190091001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MADHYA PRADESH,Inter State Outward Supplies,16201,266288,12763.269939894999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MAHARASHTRA,INTRA STATE SUPPLIES,109426,3608256,87262.447952259
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MAHARASHTRA,Inter State Inward Supplies,156175,1728375,68576.275579119
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MAHARASHTRA,Inter State Outward Supplies,90372,2371642,87823.45648994201
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MANIPUR,INTRA STATE SUPPLIES,56,3773,54.816989705999994
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MANIPUR,Inter State Inward Supplies,2075,25218,473.058174078
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MANIPUR,Inter State Outward Supplies,76,276,13.169081786
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MEGHALAYA,INTRA STATE SUPPLIES,307,9821,171.300806034
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MEGHALAYA,Inter State Inward Supplies,2733,25928,577.898063744
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MEGHALAYA,Inter State Outward Supplies,348,24320,433.34838520100004
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MIZORAM,INTRA STATE SUPPLIES,39,594,14.169011585
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MIZORAM,Inter State Inward Supplies,1533,18675,303.117585445
India,"Calendar Year (Jan - Dec), 2020","March, 2020",MIZORAM,Inter State Outward Supplies,85,560,98.239246099
India,"Calendar Year (Jan - Dec), 2020","March, 2020",NAGALAND,INTRA STATE SUPPLIES,82,838,81.914637081
India,"Calendar Year (Jan - Dec), 2020","March, 2020",NAGALAND,Inter State Inward Supplies,2003,16159,374.737438146
India,"Calendar Year (Jan - Dec), 2020","March, 2020",NAGALAND,Inter State Outward Supplies,207,2263,61.699701178999995
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ODISHA,INTRA STATE SUPPLIES,11759,550390,10963.161418663001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ODISHA,Inter State Inward Supplies,24934,250079,10284.200681272001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",ODISHA,Inter State Outward Supplies,4689,170841,14636.226199354998
India,"Calendar Year (Jan - Dec), 2020","March, 2020",Other Territory,INTRA STATE SUPPLIES,6,134,741.275779281
India,"Calendar Year (Jan - Dec), 2020","March, 2020",Other Territory,Inter State Inward Supplies,566,7181,1636.252502717
India,"Calendar Year (Jan - Dec), 2020","March, 2020",Other Territory,Inter State Outward Supplies,27,1780,689.471326025
India,"Calendar Year (Jan - Dec), 2020","March, 2020",PUDUCHERRY,INTRA STATE SUPPLIES,873,25949,751.3742752979999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",PUDUCHERRY,Inter State Inward Supplies,4544,67656,1937.177020197
India,"Calendar Year (Jan - Dec), 2020","March, 2020",PUDUCHERRY,Inter State Outward Supplies,1577,70066,2150.641529205
India,"Calendar Year (Jan - Dec), 2020","March, 2020",PUNJAB,INTRA STATE SUPPLIES,55010,1021129,22606.702664743
India,"Calendar Year (Jan - Dec), 2020","March, 2020",PUNJAB,Inter State Inward Supplies,55363,564166,16674.527472482
India,"Calendar Year (Jan - Dec), 2020","March, 2020",PUNJAB,Inter State Outward Supplies,39245,547052,16294.176239101998
India,"Calendar Year (Jan - Dec), 2020","March, 2020",RAJASTHAN,INTRA STATE SUPPLIES,59201,996017,20609.874864279
India,"Calendar Year (Jan - Dec), 2020","March, 2020",RAJASTHAN,Inter State Inward Supplies,74731,734489,22016.514963755
India,"Calendar Year (Jan - Dec), 2020","March, 2020",RAJASTHAN,Inter State Outward Supplies,40865,882855,20469.029749341
India,"Calendar Year (Jan - Dec), 2020","March, 2020",SIKKIM,INTRA STATE SUPPLIES,109,3027,41.774638353
India,"Calendar Year (Jan - Dec), 2020","March, 2020",SIKKIM,Inter State Inward Supplies,1395,21175,624.6751200909999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",SIKKIM,Inter State Outward Supplies,167,4923,1923.4699945930001
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TAMIL NADU,INTRA STATE SUPPLIES,70563,2591829,51595.784472025
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TAMIL NADU,Inter State Inward Supplies,87180,1122964,43667.880885054
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TAMIL NADU,Inter State Outward Supplies,57675,1269671,45217.723933242
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TELANGANA,INTRA STATE SUPPLIES,33646,1214445,21707.164304456
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TELANGANA,Inter State Inward Supplies,49251,661493,21990.131681542
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TELANGANA,Inter State Outward Supplies,26360,441128,19373.663756029
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TRIPURA,INTRA STATE SUPPLIES,938,19458,328.93679662600005
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TRIPURA,Inter State Inward Supplies,3442,25225,626.511052616
India,"Calendar Year (Jan - Dec), 2020","March, 2020",TRIPURA,Inter State Outward Supplies,321,1381,125.26471593599999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",UTTAR PRADESH,INTRA STATE SUPPLIES,96276,2093449,42625.245619865
India,"Calendar Year (Jan - Dec), 2020","March, 2020",UTTAR PRADESH,Inter State Inward Supplies,143095,1519003,58591.82137885
India,"Calendar Year (Jan - Dec), 2020","March, 2020",UTTAR PRADESH,Inter State Outward Supplies,62275,896323,35641.472257712
India,"Calendar Year (Jan - Dec), 2020","March, 2020",UTTARAKHAND,INTRA STATE SUPPLIES,10103,305001,6043.573576633999
India,"Calendar Year (Jan - Dec), 2020","March, 2020",UTTARAKHAND,Inter State Inward Supplies,19634,278050,8426.965797406
India,"Calendar Year (Jan - Dec), 2020","March, 2020",UTTARAKHAND,Inter State Outward Supplies,6865,214143,10810.061696507
India,"Calendar Year (Jan - Dec), 2020","March, 2020",WEST BENGAL,INTRA STATE SUPPLIES,34848,944064,25594.29410409
India,"Calendar Year (Jan - Dec), 2020","March, 2020",WEST BENGAL,Inter State Inward Supplies,50096,735447,25687.843653259
India,"Calendar Year (Jan - Dec), 2020","March, 2020",WEST BENGAL,Inter State Outward Supplies,32397,508516,20316.904925897
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ANDAMAN AND NICOBAR,INTRA STATE SUPPLIES,14,248,8.437028492
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ANDAMAN AND NICOBAR,Inter State Inward Supplies,878,8665,232.599677415
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ANDAMAN AND NICOBAR,Inter State Outward Supplies,57,218,26.480178199
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ANDHRA PRADESH,INTRA STATE SUPPLIES,33336,1249296,21585.818085852
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ANDHRA PRADESH,Inter State Inward Supplies,63691,791040,26336.451064861998
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ANDHRA PRADESH,Inter State Outward Supplies,20814,415843,27278.139596193
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ARUNACHAL PRADESH,INTRA STATE SUPPLIES,138,3240,80.914507588
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ARUNACHAL PRADESH,Inter State Inward Supplies,2503,28328,489.635402885
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ARUNACHAL PRADESH,Inter State Outward Supplies,188,1595,67.597463179
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ASSAM,INTRA STATE SUPPLIES,10611,395797,7116.227056903
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ASSAM,Inter State Inward Supplies,23517,293290,8775.152663937
India,"Calendar Year (Jan - Dec), 2020","February, 2020",ASSAM,Inter State Outward Supplies,9063,178735,5457.2125652370005
India,"Calendar Year (Jan - Dec), 2020","February, 2020",BIHAR,INTRA STATE SUPPLIES,7044,382689,7122.084419627
India,"Calendar Year (Jan - Dec), 2020","February, 2020",BIHAR,Inter State Inward Supplies,55198,712591,14553.500336059
India,"Calendar Year (Jan - Dec), 2020","February, 2020",BIHAR,Inter State Outward Supplies,6761,71828,2671.909586876
India,"Calendar Year (Jan - Dec), 2020","February, 2020",CHANDIGARH,INTRA STATE SUPPLIES,2136,24164,386.686506996
India,"Calendar Year (Jan - Dec), 2020","February, 2020",CHANDIGARH,Inter State Inward Supplies,7948,109773,2161.516671804
India,"Calendar Year (Jan - Dec), 2020","February, 2020",CHANDIGARH,Inter State Outward Supplies,4827,74526,1373.804129737
India,"Calendar Year (Jan - Dec), 2020","February, 2020",CHHATTISGARH,INTRA STATE SUPPLIES,5160,176001,4844.211612689
India,"Calendar Year (Jan - Dec), 2020","February, 2020",CHHATTISGARH,Inter State Inward Supplies,22059,403516,11295.241402996
India,"Calendar Year (Jan - Dec), 2020","February, 2020",CHHATTISGARH,Inter State Outward Supplies,7700,169796,11289.454072145
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DADRA AND NAGAR HAVELI,INTRA STATE SUPPLIES,1365,59243,2074.502246338
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DADRA AND NAGAR HAVELI,Inter State Inward Supplies,2881,115122,6774.072027711
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DADRA AND NAGAR HAVELI,Inter State Outward Supplies,2000,258788,8848.960192156
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DAMAN AND DIU,INTRA STATE SUPPLIES,1075,35403,914.160041257
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DAMAN AND DIU,Inter State Inward Supplies,2210,77365,3653.666909825
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DAMAN AND DIU,Inter State Outward Supplies,1667,192311,4366.990286769
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DELHI,INTRA STATE SUPPLIES,57702,800062,31171.49332537
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DELHI,Inter State Inward Supplies,112229,1550725,42677.084592551
India,"Calendar Year (Jan - Dec), 2020","February, 2020",DELHI,Inter State Outward Supplies,118730,1562952,37059.765960845
India,"Calendar Year (Jan - Dec), 2020","February, 2020",GOA,INTRA STATE SUPPLIES,1528,68457,982.6734902110001
India,"Calendar Year (Jan - Dec), 2020","February, 2020",GOA,Inter State Inward Supplies,6719,107314,3473.475272707
India,"Calendar Year (Jan - Dec), 2020","February, 2020",GOA,Inter State Outward Supplies,1570,53992,3663.43912492
India,"Calendar Year (Jan - Dec), 2020","February, 2020",GUJARAT,INTRA STATE SUPPLIES,120327,3270194,83063.069356516
